# Agent-assisted review of derived_client_alias_index, full-corpus rebuild, 2026-07-06.
# Covers the 1,826 entities newly surfaced after fixing two bugs in
# build_derived_client_alias_index.py: (1) income lookup keyed on the wrong
# senate_clients column (client_id vs id), which undercounted most entities'
# income and shrank the >=$1M threshold set to 525 instead of the true 2,292;
# (2) entities were clustered on the raw normalized name instead of a
# suffix-stripped core key, so "X Corporation" and "X" (same company) could
# land in separate entities (e.g. Norfolk Southern split $4.71M into two
# clusters before the fix). This file is the second review pass, covering
# only the ~1,826 entities not already reviewed in agent_review_2026-07-06.txt
# (the original 525-entity pass, reused rather than re-run to save tokens).
# Produced by 20 batched general-purpose Agent tool launches (not raw API
# calls). Applied via scripts/apply_client_alias_llm_review.py. Format:
# entity_id|canonical_name|additional_aliases (;-sep or NONE)|generic_flag|reason
1630|POLARIS INDUSTRIES, INC.|NONE|true|Polaris common word, collides with other Polaris-named entities
1631|POLICY AND TAXATION GROUP|NONE|true|generic-sounding advocacy-group name
1633|POPULUS FINANCIAL GROUP|NONE|false|reasonably distinctive combined name
1634|PORT OF CORPUS CHRISTI AUTHORITY|Port of Corpus Christi|false|distinctive specific place-based authority name
1635|PORT OF HOUSTON AUTHORITY OF HARRIS COUNTY, TEXAS|Port of Houston|false|distinctive full name
1636|PORT OF LONG BEACH|NONE|true|Long Beach common place name
1637|POSCO|NONE|false|distinctive company name/acronym
1638|POSCO AMERICA CORP|POSCO America|false|distinctive
1639|PPG INDUSTRIES, INC.|PPG|false|distinctive acronym in industry context
1640|PRA GROUP, INC.|NONE|false|distinctive enough as PRA Group
1641|PRAGER DREIFUSS AG (ON BEHALF OF MARE FINANCE INVESTMENT HOLDINGS)|NONE|false|distinctive, unlikely to appear in press
1642|PRATT INDUSTRIES (USA), INC.|Pratt Industries|false|distinctive
1643|PRIMERICA, INC.|Primerica|false|distinctive
1644|PRINCIPAL FINANCIAL GROUP|NONE|true|Principal common English word/title
1645|PRIVACY FOR AMERICA|NONE|true|generic descriptive coalition name
1646|PRIVATE INVESTOR COALITION|NONE|true|generic descriptive coalition name
1647|PROCTER & GAMBLE COMPANY|P&G|false|distinctive, well-known abbreviation
1648|PROFESSIONAL BACKGROUND SCREENERS ASSOCIATION|NONE|true|generic descriptive trade-association name
1649|PROJECT FOR PRIVACY AND SURVEILLANCE ACCOUNTABILITY, INC.|NONE|true|generic descriptive advocacy name
1650|PROLACTA BIOSCIENCE, INC.|Prolacta|false|distinctive
1651|PROMERICA FINANCIAL CORPORATION|Promerica|false|distinctive
1652|PROTECT THE 1ST, INC.|NONE|true|short generic-sounding slogan name
1653|PROTECTING ACCESS TO PAIN RELIEF COALITION|NONE|true|generic descriptive coalition name
1654|PROTECTIVE LIFE CORPORATION|NONE|true|Protective alone common English word
1655|PROVIDENCE ST. JOSEPH HEALTH|NONE|true|Providence also major US city
1656|PROVINCE OF SASKATCHEWAN|Saskatchewan|false|distinctive place name, low false-positive in US congressional press
1657|PRUDENTIAL FINANCIAL, INC.|Prudential|false|distinctive brand
1659|PSIQUANTUM CORP.|PsiQuantum|false|distinctive
1660|PTC THERAPEUTICS, INC.|NONE|true|PTC common acronym used by many organizations
1661|PTTGC AMERICA LLC|PTTGC|false|distinctive acronym
1662|PUBLIC ACCESS TO SUNSCREENS (PASS) COALITION|NONE|true|generic descriptive coalition name
1663|PUBLIC POWER COUNCIL|NONE|true|generic descriptive name
1664|PUBLIC SERVICE ENTERPRISE GROUP, INC|PSEG|false|distinctive well-known utility abbreviation
1665|PUBLIX SUPER MARKETS, INC.|Publix|false|distinctive brand name
1668|PUERTO RICO STATEHOOD COUNCIL|NONE|true|generic-ish descriptive name
1670|PUGET SOUND ENERGY|NONE|true|Puget Sound common place name/region
1671|PURDUE PHARMA L.P.|NONE|true|Purdue alone collides with Purdue University
1672|PURDUE UNIVERSITY|NONE|true|Purdue common university name referenced constantly
1673|PWC US GROUP LLP|PwC|false|distinctive, well-known abbreviation
1674|PYXUS INTERNATIONAL, INC.|Pyxus|false|distinctive
1675|Q LINK WIRELESS, LLC|Q Link|false|distinctive brand name
1676|QORVO|NONE|false|distinctive company name
1677|QUALCOMM INCORPORATED|Qualcomm|false|distinctive
1678|QUALTRICS LLC|Qualtrics|false|distinctive
1679|QUANTA SERVICES, INC.|NONE|true|Quanta somewhat generic-sounding word/prefix
1680|QUANTINUUM LTD.|Quantinuum|false|distinctive
1681|QUANTUM COMPUTING, INC.|NONE|true|Quantum computing common technology term/topic phrase
1684|QUEST DIAGNOSTICS INCORPORATED|Quest Diagnostics|false|distinctive full brand
1685|RADIA, INC.|NONE|true|Radia short, could collide, low confidence
1689|RAI SERVICES COMPANY (FKA- RAISC)|Reynolds American|false|distinctive; legacy name well known
1690|RAI SERVICES COMPANY (FORMERLY KNOWN AS REYNOLDS AMERICAN)|Reynolds American;RAI|false|distinctive legacy brand name well documented
1691|RAIL SECURITY ALLIANCE|NONE|true|generic descriptive coalition name
1692|RAILWAY SUPPLY INSTITUTE, INC.|NONE|true|generic descriptive trade-association name
1693|RAJANT CORPORATION|Rajant|false|distinctive
1694|RARE DISEASE COMPANY COALITION|NONE|true|generic descriptive coalition name
1695|RAYTHEON TECHNOLOGIES CORPORATION|Raytheon;RTX|false|distinctive, well-known brand and current rebrand name
1696|REAL ESTATE ROUNDTABLE|NONE|true|generic descriptive name
1697|RECKITT BENCKISER LLC|Reckitt|false|distinctive
1698|RECORDING INDUSTRY ASSOCIATION OF AMERICA INC|RIAA|false|distinctive, well-known abbreviation
1699|RECREATION VEHICLE INDUSTRY ASSOCIATION, INC.|NONE|true|generic descriptive trade name
1700|RECURRENT ENERGY, LLC|NONE|true|Recurrent and Energy both common words
1701|RED BULL NORTH AMERICA, INC.|Red Bull|false|extremely distinctive global brand
1702|REDWOOD HOLDINGS, LLC FKA REDWOOD CAPITAL INVESTMENTS|NONE|true|Redwood common word/place name
1703|REFORM ACTION FUND|NONE|true|reform extremely common political word
1704|REFORM GOVERNMENT SURVEILLANCE|NONE|true|generic descriptive coalition name
1705|REGENERON PHARMACEUTICALS, INC.|Regeneron|false|distinctive
1706|REGIONAL AIRLINE ASSOCIATION|NONE|true|generic descriptive trade-association name
1707|REGIONS FINANCIAL CORPORATION|NONE|true|Regions alone common English word
1708|REINSURANCE ASSOCIATION OF AMERICA|NONE|true|generic descriptive trade-association name
1709|REINSURANCE GROUP OF AMERICA, INCORPORATED|RGA|false|distinctive well-known abbreviation
1710|RELATIVITY SPACE, INC.|NONE|true|Relativity common physics term
1711|RELIANCE INDUSTRIES LIMITED|NONE|true|Reliance common English word/many companies use it
1713|REMITLY, INC.|Remitly|false|distinctive
1714|RENAL HEALTHCARE ASSOCIATION|NONE|true|generic descriptive trade-association name
1715|RENEWABLE ENERGY AGGREGATORS, INC.|NONE|true|generic descriptive name
1716|RENEWABLE FUELS ASSOCIATION|NONE|true|generic descriptive trade-association name
1717|RENT-A-CENTER, INC.|Rent-A-Center|false|distinctive brand name
1718|REPSOL S.A.|Repsol|false|distinctive
1719|REPUBLIC OF INDIA|NONE|false|distinctive place name (country); high false-positive rate expected
1720|REPUBLIC SERVICES, INC.|NONE|true|Republic alone common word with very high collision risk
1721|RESEARCH!AMERICA|NONE|true|Research America fairly generic-sounding name
1723|RESMED CORP.|ResMed|false|distinctive
1724|RETAIL INDUSTRY LEADERS ASSOCIATION (RILA)|NONE|true|generic descriptive trade-association name
1726|REVENUE BASED FINANCE COALITION|NONE|true|generic descriptive coalition name
1727|REVOLUTION CORPORATE SERVICES, INC.|NONE|true|Revolution common word with high collision risk
1728|REWORLD (F/K/A COVANTA ENERGY CORPORATION)|Covanta;Covanta Energy|false|distinctive brand names
1730|RICOH USA, INC.|Ricoh|false|distinctive
1731|RIL USA, INC.|NONE|true|RIL short acronym with collision risk
1732|RIO TINTO SERVICES, INC.|Rio Tinto|false|distinctive well-known mining brand
1733|RIOT GAMES, INC.|Riot Games|false|distinctive
1734|RIPPLE LABS, INC.|NONE|true|Ripple alone common English word
1735|RITE AID CORPORATION|Rite Aid|false|distinctive brand name
1736|RIVERSIDE COUNTY TRANSPORTATION COMMISSION|NONE|true|Riverside County common place name
1737|ROBERT BOSCH LLC|Bosch|false|distinctive
1738|ROBINHOOD|NONE|true|collides with folklore/cultural figure
1739|ROBINHOOD MARKETS, INC.|NONE|true|same collision risk
1740|ROBLOX CORPORATION|Roblox|false|distinctive gaming company brand
1741|ROCHE DIAGNOSTICS CORPORATION, INC.|Roche|false|distinctive pharma brand
1742|ROCK CENTRAL LLC|NONE|true|generic-sounding real-estate/finance name
1743|ROCKET LAB USA, INC.|Rocket Lab|false|distinctive aerospace brand
1744|ROKU, INC.|Roku|false|distinctive consumer electronics brand
1745|ROPER ST. FRANCIS HEALTHCARE|NONE|false|distinctive named hospital system
1746|ROYAL CARIBBEAN CRUISES LTD.|Royal Caribbean|false|distinctive cruise brand
1747|RPLCC|NONE|true|bare acronym, no known expansion
1749|RSM|NONE|true|short acronym collision risk
1750|RTI INTERNATIONAL|NONE|true|RTI common acronym used across many contexts
1751|RTX CORPORATION|NONE|true|RTX collides with NVIDIA GeForce RTX
1752|RTX CORPORATION (FKA RAYTHEON TECHNOLOGIES CORPORATION AND AFFILIATES)|Raytheon|true|RTX collision risk with GPU tech, Raytheon alias safe
1753|RTX CORPORATION AND AFFILIATES|Raytheon|true|same RTX/GPU collision risk
1754|RTX CORPORATION AND AFFILIATES (FKA RAYTHEON TECHNOLOGIES CORP. AND AFFILIATES)|Raytheon|true|same RTX/GPU collision risk
1755|RWC-340B|NONE|true|acronym+340B combo, low general recognizability
1756|RYAN, INC.|NONE|true|Ryan extremely common personal name
1757|S CORPORATION ASSOCIATION|NONE|true|S Corporation generic tax-entity-type term
1758|S&P GLOBAL INC.|S&P;S&P Global|false|distinctive well-known brand
1759|S&P GLOBAL INC (FORMERLY MCGRAW HILL FINANCIAL)|S&P;S&P Global;McGraw Hill|false|distinctive brand, legacy name documented
1760|SAAB, INC.|NONE|true|Saab collides with defunct Swedish automaker brand
1761|SABINE-NECHES NAVIGATION DISTRICT|NONE|false|distinctive geographic/agency name
1762|SACRAMENTO MUNICIPAL UTILITY DISTRICT|SMUD|false|distinctive utility, well-known abbreviation
1763|SAFARI CLUB INTERNATIONAL|NONE|false|distinctive organization name
1764|SAFE PORT TERMINALS, LLC|NONE|false|distinctive company name
1766|SAGINAW CHIPPEWA INDIAN TRIBE OF MICHIGAN|NONE|false|distinctive tribal name
1767|SAILDRONE INC.|Saildrone|false|distinctive company brand
1768|SALESFORCE.COM, INC.|Salesforce|false|distinctive well-known brand
1769|SALLIE MAE BANK|Sallie Mae|false|distinctive well-known brand
1770|SALT RIVER PIMA MARICOPA INDIAN COMMUNITY|NONE|false|distinctive tribal name
1771|SALTCHUK RESOURCES, INC.|Saltchuk|false|distinctive company name
1772|SAMSUNG ELECTRONICS AMERICA, INC.|Samsung|false|distinctive well-known brand
1773|SAMSUNG ELECTRONICS CO., LTD.|Samsung|false|distinctive well-known brand
1776|SAN DIEGO COUNTY|NONE|true|county government name, generic geographic term
1777|SAN DIEGO COUNTY WATER AUTHORITY|NONE|false|distinctive agency name, lower collision risk
1778|SAN LUIS & DELTA-MENDOTA WATER AUTHORITY|NONE|false|distinctive agency name
1779|SAN MANUEL BAND OF MISSION INDIANS|NONE|false|distinctive tribal name
1780|SANFORD HEALTH|NONE|true|Sanford common surname/place name
1781|SANMINA CORPORATION|Sanmina|false|distinctive electronics manufacturer brand
1782|SANOFI, U.S.|Sanofi|false|distinctive well-known pharma brand
1783|SANOFI U.S. SERVICES, INC.|Sanofi|false|distinctive well-known pharma brand
1784|SANOFI US SERVICES INC (FORMERLY KNOWN AS GENZYME CORPORATION)|Sanofi;Genzyme|false|distinctive brand, legacy name documented
1785|SANTA CLARA VALLEY TRANSPORTATION AUTHORITY|VTA|false|distinctive agency, well-known abbreviation
1786|SANTA YNEZ BAND OF CHUMASH INDIANS|NONE|false|distinctive tribal name
1788|SAREPTA THERAPEUTICS, INC.|Sarepta|false|distinctive biotech brand
1789|SARONIC TECHNOLOGIES, INC.|Saronic|false|distinctive company brand
1792|SAS INSTITUTE, INC.|NONE|true|SAS collides with Scandinavian Airlines, military usage
1793|SASOL CHEMICALS USA LLC (THROUGH HARRIS DEVILLE AND ASSOCIATES)|Sasol|false|distinctive chemicals company brand
1794|SAZERAC COMPANY, INC.|Sazerac|false|distinctive spirits brand
1795|SB GROUP US DBA SOFTBANK GROUP US, INC.|SoftBank|false|distinctive well-known brand
1796|SCALE|NONE|true|bare generic English word, massive false-positive risk
1797|SCALE AI, INC.|Scale AI|false|distinctive AI company brand
1798|SCAN HEALTH PLAN|NONE|true|SCAN common English word/acronym
1799|SCHNEIDER NATIONAL INC.|Schneider National;Schneider|false|distinctive trucking brand
1800|SCHOTT NORTH AMERICA INC AND AFFILIATE (FORMERLY SCHOTT NORTH AMERICA INC)|Schott|false|distinctive glass/optics company brand
1803|SCOTTS MIRACLE-GRO COMPANY|Scotts Miracle-Gro;Miracle-Gro;Scotts|false|distinctive well-known consumer brand
1804|SCP-HEALTH|SCP Health|false|distinctive healthcare staffing brand
1806|SEALASKA CORPORATION|Sealaska|false|distinctive Alaska Native corporation brand
1807|SEASONAL EMPLOYMENT ALLIANCE|NONE|true|generic descriptive coalition name
1809|SEATTLE CHILDREN'S HOSPITAL RESEARCH AND FOUNDATION|Seattle Children's|false|distinctive well-known hospital brand
1810|SECRETARY OF STATE, STATE OF DELAWARE|NONE|true|generic government office title, collides nationally
1811|SECURITIES INDUSTRY AND FINANCIAL MARKETS ASSOCIATION (SIFMA)|SIFMA|false|well-known distinctive abbreviation
1812|SEIA|NONE|true|bare acronym, moderate collision risk
1813|SELECT MEDICAL CORPORATION|Select Medical|false|distinctive healthcare brand
1814|SELF-INSURANCE INSTITUTE OF AMERICA, INC.|SIIA|false|distinctive full name and abbreviation
1815|SEMICONDUCTOR INDUSTRY ASSOCIATION|NONE|true|generic descriptive industry association phrasing
1816|SEMINOLE HARD ROCK DIGITAL, LLC|Hard Rock Digital|false|distinctive brand
1817|SEMINOLE TRIBE OF FLORIDA|NONE|false|distinctive tribal name
1818|SEMPRA ENERGY|Sempra|false|distinctive utility brand
1819|SENATE OF PUERTO RICO|NONE|true|Senate generic government-body term
1820|SENIOR CARE PHARMACY COALITION|NONE|true|generic descriptive coalition name
1821|SENTINEL MIDSTREAM, LLC|Sentinel Midstream|false|distinctive energy company name
1822|SENTINELONE, INC.|SentinelOne|false|distinctive cybersecurity brand
1823|SEQIRUS|NONE|false|distinctive vaccine company brand
1824|SERVICE EMPLOYEES INTERNATIONAL UNION|SEIU|false|distinctive well-known union abbreviation
1825|SERVICENOW, INC.|ServiceNow|false|distinctive software brand
1826|SES AMERICOM, INC.|NONE|true|SES bare acronym collides with many meanings
1827|SES S.A. FORMERLY KNOWN AS INTELSAT US LLC|Intelsat|true|same SES collision risk; Intelsat alias safe
1829|SHAKOPEE MDEWAKANTON DAKOTA (SIOUX) COMMUNITY|NONE|false|distinctive tribal name
1830|SHARE OUR STRENGTH, INC.|Share Our Strength|false|distinctive nonprofit brand name
1831|SHARKNINJA OPERATING LLC|SharkNinja|false|distinctive consumer brand
1833|SHELL OIL COMPANY|Shell|false|distinctive well-known oil brand
1834|SHELL USA, INC.|Shell|false|distinctive well-known oil brand
1835|SHIELD AI, INC.|Shield AI|false|distinctive defense-tech brand
1836|SHIFT5, INC.|Shift5|false|distinctive cybersecurity brand
1837|SHINE MEDICAL TECHNOLOGIES|NONE|true|Shine common English word
1838|SHINGLE SPRINGS RANCHERIA|NONE|false|distinctive tribal/place name
1839|SHIPBUILDERS COUNCIL OF AMERICA|NONE|false|distinctive trade association name
1840|SHIPPERS COALITION|NONE|true|generic descriptive coalition name
1841|SHOPIFY INC.|Shopify|false|distinctive e-commerce brand
1842|SHORELIGHT EDUCATION|Shorelight|false|distinctive education company brand
1844|SIEMENS CORPORATION|Siemens|false|distinctive well-known industrial brand
1845|SIEMENS ENERGY, INC.|Siemens Energy|false|distinctive well-known industrial brand
1846|SIEMENS HEALTHINEERS|NONE|false|distinctive medical-technology brand name
1847|SIEMENS HEALTHINEERS (FKA VARIAN MEDICAL SYSTEMS, INC.)|Varian;Varian Medical Systems|false|distinctive brand names
1849|SIERRA NEVADA CORPORATION|NONE|true|Sierra Nevada collides with mountain range and beer brand
1850|SIERRA PACIFIC INDUSTRIES|NONE|false|distinctive company name, full name specific enough
1851|SIERRA SPACE CORPORATION|NONE|false|distinctive company name in space sector
1852|SIGA TECHNOLOGIES, INC.|SIGA|false|distinctive coined name
1853|SILA NANOTECHNOLOGIES INC.|SILA|false|distinctive coined name
1854|SILICON VALLEY TAX DIRECTORS GROUP|NONE|true|Silicon Valley likely to collide with regional references
1855|SILVERLINING|NONE|true|common English phrase/idiom
1856|SINCLAIR BROADCAST GROUP, INC.|Sinclair|false|distinctive company name
1857|SITES PROJECT AUTHORITY|NONE|true|Sites common English word
1858|SIX CONTINENTS HOTELS, INC. D/B/A IHG HOTELS & RESORTS|IHG;IHG Hotels & Resorts;InterContinental Hotels Group|false|IHG well-known distinctive brand
1861|SK HYNIX AMERICA, INC.|SK Hynix;Hynix|false|distinctive semiconductor company name
1862|SKINCURE ONCOLOGY, LLC|NONE|false|distinctive coined name
1863|SKYDIO, INC.|Skydio|false|distinctive coined brand name
1864|SKYDWELLER AERO, INC.|Skydweller|false|distinctive coined name
1865|SKYWATER TECHNOLOGY FOUNDRY|SkyWater|false|distinctive coined company name
1866|SL GREEN REALTY CORP.|SL Green|false|distinctive company name
1868|SMALL PUBLIC COMPANY COALITION|NONE|true|generic descriptive coalition name
1870|SMITH & NEPHEW, INC.|NONE|true|Smith extremely common surname
1871|SMITHFIELD FOODS, INC.|NONE|true|Smithfield also common place name
1872|SNAC INTERNATIONAL|NONE|true|SNAC plausible acronym collision, phonetically close to snack
1873|SNAP INC.|NONE|true|Snap common English word
1874|SNP ALLIANCE INC|NONE|true|SNP common medical/genetics and political acronym
1875|SOCIAL FINANCE, INC.|SoFi|false|SoFi well-known distinctive brand name
1876|SOCIETY FOR HUMAN RESOURCE MANAGEMENT|SHRM|false|distinctive well-known acronym in HR field
1877|SOCIETY OF NUCLEAR MEDICINE AND MOLECULAR IMAGING|SNMMI|false|distinctive acronym and specific full name
1879|SOLAR ENERGY INDUSTRIES ASSOCIATION|SEIA|false|well-known distinctive acronym
1881|SOLUGEN, INC.|Solugen|false|distinctive coined name
1883|SONOMA COUNTY WATER AGENCY|NONE|true|references county/place name
1884|SONY PICTURES ENTERTAINMENT|NONE|true|Sony alone too broad
1885|SORENSON HOLDINGS LLC|NONE|true|Sorenson fairly common surname
1886|SOUNDEXCHANGE|NONE|false|distinctive coined organization name
1887|SOUTH COAST AIR QUALITY MANAGEMENT DISTRICT|SCAQMD|false|distinctive acronym and specific regional agency name
1888|SOUTH FLORIDA ADMIRALTY TRIAL LAWYERS ASSOCIATION|NONE|false|specific enough descriptive name
1889|SOUTHEASTERN CONFERENCE|NONE|true|SEC collides massively with Securities and Exchange Commission
1890|SOUTHERN CALIFORNIA REGIONAL RAIL AUTHORITY|Metrolink|false|Metrolink well-known operating brand name
1891|SOUTHERN COMPANY|NONE|true|Southern common generic word/region reference
1893|SOUTHERN GLAZER'S WINE AND SPIRITS, LLC|Southern Glazer's|false|distinctive company name
1894|SOUTHERN UTE INDIAN TRIBE|NONE|false|specific tribal name
1895|SOUTHWEST AIRLINES CO.|NONE|true|Southwest alone common generic regional term
1897|SPACE DYNAMICS LABORATORY (SDL)|NONE|true|SDL common acronym with collision risk
1898|SPACE EXPLORATION TECHNOLOGIES CORPORATION|SpaceX|false|SpaceX universally known brand name
1899|SPACEX|NONE|false|distinctive well-known brand name
1900|SPARK THERAPEUTICS, INC.|NONE|true|Spark common English word
1901|SPARTANBURG REGIONAL HEALTHCARE SYSTEM|NONE|false|specific place-based name, low collision risk
1902|SPECIALTY EQUIPMENT MARKET ASSOCIATION|SEMA|false|well-known distinctive acronym
1903|SPIRIT AEROSYSTEMS, INC.|NONE|true|Spirit collides with common word and Spirit Airlines
1906|SRC INC.|NONE|true|SRC very common acronym
1909|STANDARD INDUSTRIES, INC.|NONE|true|Standard common generic English word
1910|STANLEY BLACK & DECKER, INC.|NONE|true|Stanley common personal name/surname
1911|STARBUCKS CORPORATION|Starbucks|false|distinctive well-known brand name
1912|STARKEY HEARING TECHNOLOGIES|Starkey|false|distinctive brand name
1913|STARKIST CO|StarKist|false|distinctive well-known brand name
1914|START EARLY|NONE|true|generic English phrase
1915|STARZ ENTERTAINMENT, LLC|Starz|false|distinctive well-known brand name
1916|STATE FARM INSURANCE COMPANIES|State Farm|false|distinctive well-known brand name
1917|STATE FUND CONGRESSIONAL ACTION GROUP (SFCAG)|NONE|true|generic descriptive coalition name
1918|STATE OF CALIFORNIA|NONE|true|California extremely common place reference
1919|STATE OF INDIANA|NONE|true|Indiana common place/university reference
1921|STATE OF NEVADA|NONE|true|Nevada common place reference
1922|STATE STREET BANK AND TRUST COMPANY|NONE|true|State Street also common generic street name
1923|STEPHENSON STELLAR CORPORATION|NONE|false|distinctive coined company name
1924|STERIS CORPORATION|Steris|false|distinctive coined brand name
1925|STRATA CLEAN ENERGY, LLC|NONE|true|Strata fairly generic English word
1926|STRATASYS, INC.|Stratasys|false|distinctive coined brand name
1927|STRATEGIC EDUCATION, INC.|NONE|true|generic descriptive name
1928|STRATOLAUNCH, LLC|Stratolaunch|false|distinctive coined brand name
1929|STRIDE, INC.|NONE|true|Stride common English word
1931|STRIVETOGETHER, INC.|NONE|false|distinctive coined single-word organization name
1932|STRUCTURED FINANCE ASSOCIATION|NONE|true|generic descriptive industry-association name
1933|STRYKER CORPORATION|Stryker|false|distinctive well-known brand name
1934|STUBHUB INC.|StubHub|false|distinctive well-known brand name
1935|SUMMIT RIDGE ENERGY, LLC|NONE|true|Summit Ridge fairly generic geographic-sounding name
1937|SUN PHARMACEUTICAL INDUSTRIES, INC.|NONE|true|Sun common English word
1938|SUNRUN, INC.|Sunrun|false|distinctive coined brand name
1939|SURESCRIPTS|NONE|false|distinctive coined organization name
1942|SWIFT, INC.|NONE|true|Swift common English word and surname
1944|SWISS REINSURANCE COMPANY LTD|Swiss Re|false|Swiss Re well-known distinctive abbreviation
1945|SWITCH, INC.|NONE|true|Switch common English word
1946|SYCUAN BAND OF THE KUMEYAAY NATION|Sycuan|false|distinctive tribal name
1947|SYNCHRONY FINANCIAL|Synchrony|false|distinctive coined brand name
1948|SYNOPSYS, INC.|Synopsys|false|distinctive coined brand name
1950|T-MOBILE|NONE|false|distinctive well-known brand name
1951|T-MOBILE US, INC.|T-Mobile|false|distinctive well-known brand name
1953|TAKEDA PHARMACEUTICALS AMERICA, INC.|Takeda|false|distinctive well-known pharmaceutical brand name
1954|TALLGRASS ENERGY PARTNERS, LP|Tallgrass|false|distinctive company name
1955|TALON NICKEL (USA) LLC|NONE|true|Talon common English word
1956|TALOS ENERGY|NONE|true|Talos collides with mythology/other unrelated uses
1957|TARGA RESOURCES CORPORATION|Targa|false|distinctive coined brand name
1959|TARGET HOSPITALITY CORPORATION|NONE|true|Target common English word, collides with Target Corp
1960|TARRANT REGIONAL WATER DISTRICT|NONE|false|specific place-based regional agency name
1961|TATA CONSULTANCY SERVICES|TCS|false|distinctive well-known company name
1962|TAX REFORM COALITION|NONE|true|generic descriptive coalition name
1964|TAXPAYERS AGAINST FRAUD|NONE|true|generic descriptive advocacy name
1965|TC ENERGY CORPORATION|TC Energy|false|distinctive brand name
1967|TE CONNECTIVITY, INC.|TE Connectivity|false|distinctive brand name
1968|TEAMHEALTH|NONE|false|distinctive coined brand name
1969|TECHNET|NONE|true|TechNet collides with generic tech networking references
1970|TECHNOLOGY CEO COUNCIL|NONE|true|generic descriptive coalition name
1973|TECO ENERGY INC.|TECO|false|distinctive brand name
1974|TELADOC HEALTH, INC.|Teladoc|false|distinctive coined brand name
1975|TELEVISAUNIVISION, INC.|Televisa-Univision;Univision|false|distinctive well-known media brand names
1976|TENABLE, INC.|NONE|true|Tenable also common English word
1977|TENASKA, INC.|NONE|false|distinctive coined brand name
1978|TENCENT AMERICA, LLC|Tencent|false|distinctive well-known company name
1979|TENET BUSINESS SERVICES CORPORATION|NONE|false|distinctive enough fuller phrase
1980|TENET HEALTHCARE CORPORATION|NONE|false|distinctive brand name
1981|TENNESSEE RURAL HEALTH IMPROVEMENT ASSOCIATION|NONE|false|specific enough named association
1982|TERRAPOWER, LLC|TerraPower|false|distinctive coined brand name
1985|TEXAS ASSOCIATION FOR HOME CARE & HOSPICE|NONE|false|specific enough named state association
1986|TEXAS ESSENTIAL HEALTHCARE PARTNERSHIPS|NONE|false|specific enough named entity
1987|TEXAS HEALTH RESOURCES|NONE|true|generic descriptive name combining state+common healthcare words
1988|TEXAS STATE UNIVERSITY SYSTEM|NONE|true|generic name, Texas State common place-name-based reference
1989|TEXTRON, INC.|Textron|false|distinctive coined brand name
1990|THAI UNION GROUP PCL|Thai Union|false|distinctive brand name
1991|THALES DEFENSE & SECURITY, INC.|Thales|false|distinctive well-known defense company name
1993|THE ADVERTISING COALITION|NONE|true|generic descriptive coalition name
1996|THE AMERICAN COUNCIL OF LIFE INSURERS|NONE|true|full name generic descriptive industry association phrasing
1997|THE AMERICAN INSTITUTE OF ARCHITECTS|NONE|true|AIA acronym collides
1999|THE ANSCHUTZ CORPORATION|Anschutz|false|distinctive surname-based brand
2001|THE BIG TEN CONFERENCE, INC.|NONE|true|Big Ten very commonly used generic sports term
2002|THE BIOSIMILARS FORUM|NONE|true|generic descriptive industry-forum name
2003|THE BLACKSTONE GROUP, INC.|Blackstone|false|distinctive well-known company name
2005|THE BROADWAY LEAGUE INC.|NONE|true|Broadway common place name/generic term
2007|THE CAMPAIGN FOR SUSTAINABLE RX PRICING|NONE|true|generic descriptive campaign name
2008|THE CARLYLE GROUP|Carlyle|false|distinctive well-known company name
2009|THE CENTER FOR A FREE ECONOMY|NONE|true|generic descriptive think-tank name
2010|THE CHEMOURS COMPANY|Chemours|false|distinctive coined brand name
2011|THE CHEROKEE NATION|NONE|true|Cherokee also common place name/vehicle model/surname
2012|THE CHILDREN'S HOSPITAL OF PHILADELPHIA|CHOP|false|distinctive well-known institution name/abbreviation
2014|THE COCA COLA COMPANY|Coca-Cola;Coke|false|distinctive globally famous brand name
2015|THE COCA-COLA COMPANY|Coca-Cola;Coke|false|distinctive globally famous brand name
2016|THE DEPOSITORY TRUST & CLEARING CORPORATION|DTCC|false|distinctive well-known institution and acronym
2017|THE DOW CHEMICAL COMPANY|Dow|false|distinctive well-known brand name
2018|THE EARLY CARE AND EDUCATION CONSORTIUM|NONE|true|generic descriptive consortium name
2019|THE GAP, INC.|NONE|true|Gap common English word, very high false-positive risk
2020|THE GEO GROUP, INC.|NONE|true|GEO short common word/prefix
2021|THE GOLDMAN SACHS GROUP, INC.|Goldman Sachs;Goldman|false|distinctive well-known company name
2022|THE GREENBRIER COMPANIES|Greenbrier|false|distinctive brand name
2023|THE GUARDIAN LIFE INSURANCE COMPANY OF AMERICA|NONE|true|bare Guardian collision risk
2024|THE HARTFORD FINANCIAL SERVICES GROUP, INC.|NONE|true|Hartford also common place name
2025|THE HOME DEPOT, INC.|Home Depot|false|distinctive well-known brand name
2026|THE ICKES AND ENRIGHT GROUP (ON BEHALF OF GREATER NEW YORK HOSPITAL ASSOCIATION)|Greater New York Hospital Association|false|distinctive named lobbying firm+client
2027|THE INDEPENDENCE FUND|NONE|true|generic descriptive name built from common word independence
2028|THE INTERSTATE NATURAL GAS ASSOCIATION OF AMERICA|INGAA|false|distinctive specific association name and acronym
